location_id,date,maxTemp,minTemp,prcp
ST3145,20150919,89.4,76.4,3.76
ST3145,20150926,88.6,75,2.59
ST3145,20151003,89.4,76.4,0.51
ST3145,20151010,87.7,73.9,0.76
ST3145,20151017,86.7,74.9,1.8
ST3145,20151024,84.7,73.6,1.85
ST3145,20151031,85.4,75,0.29
ST3145,20151107,86.9,76.9,0.49
ST3145,20151114,86.6,75,3.44
ST3145,20151121,83.1,73.3,2.06
ST3145,20151128,80.1,67.6,1.26
ST3145,20151205,80.4,70.4,8.78
ST3145,20151212,80,70,0.77
ST3145,20151219,82.7,71.7,0.08
ST3145,20151226,82.4,74.6,0.41
ST3145,20160102,83.7,75.1,0.16
ST3145,20160109,76.6,62.9,1.52
ST3145,20160116,73.9,62,2.19
ST3145,20160123,70.7,56,1.14
ST3145,20160130,72.9,57.6,2.64
ST3145,20160206,78.7,66.3,1.4
ST3145,20160213,69.4,53.6,0.04
ST3145,20160220,76.6,63.7,0.7
ST3145,20160227,76.9,62.6,0.71
ST3145,20160305,79.7,64.4,0.01
ST3145,20160312,80.9,70,0
ST3145,20160319,87.1,71.1,0.01
ST3145,20160326,81.9,68.1,0.22
ST3145,20160402,87.1,73.7,0.41
ST3145,20160409,82.6,67.9,0.11
ST3145,20160416,83.6,69,0.9
ST3145,20160423,82.6,70.3,0.04
ST3145,20160430,85,72,0
ST3145,20160507,84.7,71,4.06
ST3145,20160514,85.4,72,0.05
ST3145,20160521,88.9,75.4,2.18
ST3145,20160528,86.9,75,1.98
ST3145,20160604,88.6,75.9,0.17
ST3145,20160611,90.7,76.7,3.31
ST3145,20160618,92.1,76.9,1.55
ST3145,20160625,88.4,76.9,1.62
ST3145,20160702,89.3,76.6,3.23
ST3145,20160709,91.7,80.1,0.16
ST3145,20160716,91.7,77.9,1.03
ST3145,20160723,90.9,77.9,1.44
ST3145,20160730,90.7,77.9,0.32
ST3145,20160806,91.1,76.4,7.57
ST3145,20160813,89.3,75.4,2
ST3145,20160820,90.9,77.7,1.15
ST3145,20160827,92.6,80.1,0.23
ST3145,20160903,88.9,77,2.83
ST3145,20160910,89.7,77.1,1.39
ST3145,20160917,90.1,78,0.28
ST3145,20160924,90.7,75.7,3.06
ST3145,20161001,89.3,74.6,1.55
ST3145,20161008,90.6,78.3,1.3
ST3145,20161015,87.7,76.4,2.62
ST3145,20161022,86.3,74.6,1.85
ST3145,20161029,82.4,70.7,2.71
ST3145,20161105,82.1,72.3,1.53
ST3145,20161112,81.6,68.9,0.03
ST3145,20161119,80.9,66.7,0.22
ST3145,20161126,80.1,65,0.04
ST3145,20161203,81.9,71.7,0.29
ST3145,20161210,81.3,70.7,1.64
ST3145,20161217,83.1,70.4,0.26
ST3145,20161224,84.1,73.3,0.16
ST3145,20161231,81.9,67.4,0
ST3145,20170107,84.1,67.9,1.44
ST3145,20170114,77.3,63.6,0.1
ST3145,20170121,83.3,67.3,0
ST3145,20170128,81.7,64.9,1.2
ST3145,20170204,76.7,58.9,0.66
ST3145,20170211,81.7,66.3,0
ST3145,20170218,80.4,61.9,0
ST3145,20170225,81.3,65.1,1.3
ST3145,20170304,82.1,70.3,0.19
ST3145,20170311,80.3,67.4,0
ST3145,20170318,77,61.1,1.73
ST3145,20170325,81.1,64.7,1.83
ST3145,20170401,84.3,70.6,0.18
ST3145,20170408,84.6,70.3,0
ST3145,20170415,82.3,69.9,0.06
ST3145,20170422,82,73.1,0.02
ST3145,20170429,86.4,72.9,2.08
ST3145,20170506,86.9,73.3,0.61
ST3145,20170513,88.4,70.7,0
ST3145,20170520,89.4,76.7,1.42
ST3145,20170527,90.9,77.3,0.66
ST3145,20170603,90.9,77.9,5.39
ST3145,20170610,88,75.1,5.54
ST3145,20170617,89.7,78.4,0.65
ST3145,20170624,90,79.4,1.72
ST3145,20170701,91.4,80.1,2.67
ST3145,20170708,92.3,81.7,0.02
ST3145,20170715,91.6,78.6,7.4
ST3145,20170722,91.4,77.1,3.62
ST3145,20170729,92.9,81.3,0.42
ST3145,20170805,91.6,78.9,1.56
ST3145,20170812,92,80.4,1.34
ST3145,20170819,94.3,80.9,0.61
ST3145,20170826,89.3,76.7,4.72
ST3145,20170902,92.3,78.3,2.81
ST3145,20170909,92.1,80.3,1.78
ST3145,20170916,90.3,80,5.19
ST3145,20170923,91.3,77.6,4.89
ST3145,20170930,89,78.3,1.63
ST3145,20171007,88.4,78.7,5.81
ST3145,20171014,89.4,78.6,0.64
ST3145,20171021,88.9,77,1.04
ST3145,20171028,83.4,72.1,4.98
ST3145,20171104,81.3,66.4,0.2
ST3145,20171111,85.9,72.9,0.37
ST3145,20171118,84,71,2.49
ST3145,20171125,82.6,69,1.09
ST3145,20171202,82.7,69.4,0.4
ST3145,20171209,83.4,68.3,0.56
ST3145,20171216,72.4,51.9,0
ST3145,20171223,83.6,67.6,0
ST3145,20171230,79.7,66,0.1
ST3145,20180106,70,52.3,0.74
ST3145,20180113,78.6,64.1,0.17
ST3145,20180120,73.4,54.4,0
ST3145,20180127,80,68.7,0.01
ST3145,20180203,78.4,62.7,0.21
ST3145,20180210,82.4,71.4,0.04
ST3145,20180217,83.7,70.4,0
ST3145,20180224,83.1,72.1,0.13
ST3145,20180303,83.4,68.3,0.08
ST3145,20180310,77,58.1,0.17
ST3145,20180317,77.7,57.6,0.02
ST3145,20180324,81.1,61.9,0
ST3145,20180331,80.9,68.6,0
ST3145,20180407,83.7,70.1,1.02
ST3145,20180414,86.7,70.7,0.04
ST3145,20180421,83.9,66.3,0.22
ST3145,20180428,85.4,69.7,2.52
ST3145,20180505,83.6,72,0.96
ST3145,20180512,85,73.9,0.95
ST3145,20180519,83.3,71.3,4.03
ST3145,20180526,82.3,73.9,4.77
ST3145,20180602,85.3,74.7,5.88
ST3145,20180609,90.6,75.6,3.74
ST3145,20180616,87.3,74.9,1.66
ST3145,20180623,91.1,76.6,0.65
ST3145,20180630,89.7,76,1.84
ST3145,20180707,89.9,75.4,1.91
ST3145,20180714,91.1,76.1,0.69
ST3145,20180721,92.3,78.1,0.82
ST3145,20180728,91.7,76.3,3.91
ST3145,20180804,88.9,76.1,1.57
ST3145,20180811,91.1,76.3,4.45
ST3145,20180818,89.9,77.7,1.51
ST3145,20180825,89.9,77.1,1.64
ST3145,20180901,89,76.9,1.66
ST3145,20180908,86.3,75.6,3.31
ST3145,20180915,89.9,77,3.03
ST3145,20180922,90.1,77.7,0.65
ST3145,20180929,90.3,79.4,0.24
ST3145,20181006,88.3,76.9,1.32
ST3145,20181013,88.3,78.6,0.01
ST3145,20181020,88.3,77,0.51
ST3145,20181027,87.3,74.3,0.02
ST3145,20181103,84,68.9,1.42
ST3145,20181110,85.6,74.4,0.36
ST3145,20181117,82.3,70.4,0.98
ST3145,20181124,82.4,70.1,0.01
ST3145,20181201,77,61.7,0
ST3145,20181208,81.6,66.4,0
ST3145,20181215,77.4,63.3,0.6
ST3145,20181222,75.9,60.1,0.96
ST3145,20181229,78.4,67.4,0.02
ST3145,20190105,81.9,70.1,0.01
ST3145,20190112,76.9,58.7,0.06
ST3145,20190119,76.6,59.6,0
ST3145,20190126,74.1,59.1,1.13
ST3145,20190202,73.3,57.9,0.8
ST3145,20190209,79.6,65,0.17
ST3145,20190216,79.6,65.3,0.82
ST3145,20190223,84.1,73.3,0.36
ST3145,20190302,83.6,69.9,0.18
ST3145,20190309,81.6,63.6,0.01
ST3145,20190316,83.4,71.9,0.09
ST3145,20190323,78.7,63.9,1.16
ST3145,20190330,80.7,65.1,0.65
ST3145,20190406,83.4,69,1.59
ST3145,20190413,84.4,72.6,0.43
ST3145,20190420,85.6,72.1,1.02
ST3145,20190427,83.9,68,0
ST3145,20190504,86.1,73.9,0.53
ST3145,20190511,88.7,74.9,3.38
ST3145,20190518,89.4,75,0.8
ST3145,20190525,88.1,77.1,0.02
ST3145,20190601,89.1,78,0
ST3145,20190608,92.9,78.4,4.75
ST3145,20190615,90.6,77,1.8
ST3145,20190622,90.3,77,3.76
ST3145,20190629,93.4,78.4,2.12
ST3145,20190706,92.6,79,2.88
ST3145,20190713,91,76.7,2.66
ST3145,20190720,91.9,81.1,0.37
ST3145,20190727,92,76,3.57
ST3145,20190803,90.9,76.9,4.21
ST3145,20190810,92.6,77.4,6.35
ST3145,20190817,92.1,76.9,3.47
ST3145,20190824,90.1,79,1.35
ST3145,20190831,92.1,78.3,1.42
ST3145,20190907,93.1,80,1.14
ST3145,20190914,91.6,80.7,1.18
ST3145,20190921,90.9,78.7,0.92
ST3145,20190928,89.3,77.3,0
ST3145,20191005,89,78.6,0.51
ST3145,20191012,87.9,76.6,2.6
ST3145,20191019,89,77.7,0.21
ST3145,20191026,89.9,78.7,0.61
ST3145,20191102,89.4,79.4,0.02
ST3145,20191109,86.6,75.1,0.35
ST3145,20191116,84,70,1.1
ST3145,20191123,78.3,62,0
ST3145,20191130,82.1,64.7,0.16
ST3145,20191207,78.3,58.9,0.13
ST3145,20191214,83.6,70.1,0.95
ST3145,20191221,79.9,67.6,0.77
ST3145,20191228,79.3,68.6,3.77
ST3145,20200104,82.3,68.4,0.87
ST3145,20200111,78.1,65.1,0.02
ST3145,20200118,81.6,70.6,0.14
ST3145,20200125,74.6,57,0.31
ST3145,20200201,78.4,61.9,2.73
ST3145,20200208,77.3,60.7,0.38
ST3145,20200215,83.9,73,0.58
ST3145,20200222,83,68.6,0.37
ST3145,20200229,77,61.7,0.34
ST3145,20200307,82,66.6,0.09
ST3145,20200314,80.9,69.4,0
ST3145,20200321,84.1,72.9,0
ST3145,20200328,86.6,71.3,0.01
ST3145,20200404,86.1,72.1,0.12
ST3145,20200411,89.3,74.1,1.38
ST3145,20200418,90.4,78.3,0
ST3145,20200425,92.4,76.4,0.02
ST3145,20200502,85.9,69.6,2.34
ST3145,20200509,87,70.4,0
ST3145,20200516,83.4,72.6,2.03
ST3145,20200523,89,73.7,2.18
ST3145,20200530,84.9,75.1,14.68
ST3145,20200606,87.9,77,3.41
ST3145,20200613,89.4,79,0.38
ST3145,20200620,88.6,74,3.31
ST3145,20200627,93.3,82,0.01
ST3145,20200704,95.1,80.6,1.37
ST3145,20200711,94.3,78.9,2.19
ST3145,20200718,92.7,78.3,2.85
ST3145,20200725,90.4,76.9,3.59
ST3145,20200801,93.1,81.1,1.15
ST3145,20200808,89.7,76.7,2.38
ST3145,20200815,92.1,81.1,1.2
ST3145,20200822,92.3,78.1,1.29
ST3145,20200829,91.7,81,1.13
ST3145,20200905,92.7,79.9,0.55
ST3145,20200912,88,76.1,3.67
ST3145,20200919,90,78.9,1.6
ST3145,20200926,87.9,77,5.34
ST3145,20201003,88.9,76,3.17
ST3145,20201010,89.4,79,0.23
ST3145,20201017,89.6,76,1.64
ST3145,20201024,84.9,74.6,5.42
ST3145,20201031,87.9,77.4,1.71
ST3145,20201107,83,74.3,1.42
ST3145,20201114,83.3,74.3,7.04
ST3145,20201121,82.7,71.4,0.63
ST3145,20201128,81.4,70.1,0.4
ST3145,20201205,78.1,62.9,0.12
ST3145,20201212,74.4,59.1,1.49
ST3145,20201219,80.7,64.1,0
ST3145,20201226,76.6,60,0.09
ST3145,20210102,79.1,66.6,0.01
ST3145,20210109,74.9,58.6,0
ST3145,20210116,74.9,60,0.49
ST3145,20210123,75.7,57.1,0.01
ST3145,20210130,79.3,62.1,0
ST3145,20210206,74,57.6,1
ST3145,20210213,83.6,72,0
ST3145,20210220,83.4,71.3,1.69
ST3145,20210227,82.1,69.9,0.21
ST3723,20010106,28.1,9.7,0.04
ST3723,20010113,31.6,19.6,0.01
ST3723,20010120,24.7,11,0.36
ST3723,20010127,24.7,4.6,0.11
ST3723,20010203,23.7,7.1,0.75
ST3723,20010210,23.4,9.4,0.4
ST3723,20010217,18.6,-0.3,0.03
ST3723,20010224,22.6,3.3,0.61
ST3723,20010303,28.9,7.1,0.26
ST3723,20010310,30.4,15,0
ST3723,20010317,37.4,22.6,0.54
ST3723,20010324,36.9,21.4,0.1
ST3723,20010331,35.3,21.7,0.45
ST3723,20010407,50.1,34.1,2.11
ST3723,20010414,54.7,37.4,1.25
ST3723,20010421,55.4,35.9,1.22
ST3723,20010428,64.7,43.1,2.31
ST3723,20010505,69.6,54.4,0.47
ST3723,20010512,67.4,48.9,1.16
ST3723,20010519,81.6,57,0.04
ST3723,20010526,56.9,45.7,2.97
ST3723,20010602,67.9,49.9,0.62
ST3723,20010609,69.3,53.6,0.59
ST3723,20010616,80.1,61.6,4.33
ST3723,20010623,77.7,56.9,0.3
ST3723,20010630,90.3,71,0.51
ST3723,20010707,79.1,59.9,0
ST3723,20010714,88.4,66.3,0
ST3723,20010721,90.3,70.6,0.66
ST3723,20010728,81.4,65.9,1.46
ST3723,20010804,90.3,71.4,0.19
ST3723,20010811,89.7,69.6,0
ST3723,20010818,78.4,59.7,1.42
ST3723,20010825,82.7,64,0.03
ST3723,20010901,79.7,59.7,0.67
ST3723,20010908,79.9,60.7,0.89
ST3723,20010915,69.1,53.1,0.49
ST3723,20010922,64.4,54.3,2.12
ST3723,20010929,63.6,40.9,0
ST3723,20011006,63.9,43.4,0
ST3723,20011013,61.7,42.6,0.92
ST3723,20011020,55.1,37,0.12
ST3723,20011027,51.6,36.4,0.24
ST3723,20011103,59.9,42.1,0
ST3723,20011110,60.4,39.6,0.01
ST3723,20011117,63.3,43.1,0.2
ST3723,20011124,53.1,35,1.8
ST3723,20011201,35.1,29.6,0.76
ST3723,20011208,45.1,28.7,0.18
ST3723,20011215,40,26.1,0
ST3723,20011222,40,24,0.41
ST3723,20011229,19,8.1,0.15
ST3723,20020105,21.6,9,0
ST3723,20020112,39.3,22.6,0
ST3723,20020119,25.6,14.7,0.39
ST3723,20020126,38.9,20.3,0
ST3723,20020202,27.1,16,0.07
ST3723,20020209,35.1,18.7,0.02
ST3723,20020216,41,24.1,0
ST3723,20020223,41.4,27.4,0.2
ST3723,20020302,23.9,10.1,0.04
ST3723,20020309,23.7,10.6,0.82
ST3723,20020316,34.3,18.9,0.53
ST3723,20020323,32.3,18.1,0.03
ST3723,20020330,42.6,24.7,0
ST3723,20020406,35.3,22.1,0.71
ST3723,20020413,56.9,40,1.18
ST3723,20020420,72.9,48.6,0.36
ST3723,20020427,50.7,33,0.89
ST3723,20020504,57.3,37.1,0.01
ST3723,20020511,56.9,40.4,2.02
ST3723,20020518,60.9,43.1,0.12
ST3723,20020525,64.6,43.9,0.26
ST3723,20020601,81.6,60.1,0.43
ST3723,20020608,71.6,53.6,1.81
ST3723,20020615,78,60.3,1.09
ST3723,20020622,79.9,62.1,3.4
ST3723,20020629,88.1,68.9,2
ST3723,20020706,89.7,73.1,0.63
ST3723,20020713,83.4,66.1,2.08
ST3723,20020720,86.7,70.3,0.53
ST3723,20020727,81.1,65.7,1.05
ST3723,20020803,84.7,66.1,3.26
ST3723,20020810,79.4,64.3,0.12
ST3723,20020817,80.1,61,2.42
ST3723,20020824,76,59.4,2.94
ST3723,20020831,82,65.9,0.46
ST3723,20020907,86.1,64.7,2.46
ST3723,20020914,79.6,61.9,0.29
ST3723,20020921,74,55.6,0.03
ST3723,20020928,59.1,42.9,1.09
ST3723,20021005,61.6,47,2.66
ST3723,20021012,59.9,39.6,1.37
ST3723,20021019,47.1,32.1,0.13
ST3723,20021026,38.9,30.9,0.05
ST3723,20021102,40.4,28.6,0
ST3723,20021109,48.4,31.9,0.04
ST3723,20021116,38.4,25,0.04
ST3723,20021123,42.4,26.7,0.01
ST3723,20021130,32.4,19,0
ST3723,20021207,29.3,10.3,0.02
ST3723,20021214,39.7,20.7,0
ST3723,20021221,35.6,26.9,0.18
ST3723,20021228,29,16.6,0
ST3723,20030104,32.4,18.3,0
ST3723,20030111,33.6,18.6,0.03
ST3723,20030118,19,1,0
ST3723,20030125,12.7,-1.9,0.02
ST3723,20030201,24.7,10.7,0.17
ST3723,20030208,21.9,2.1,0.51
ST3723,20030215,18.7,0.4,0.03
ST3723,20030222,33.7,14.6,0
ST3723,20030301,25.9,7.1,0
ST3723,20030308,19.7,2.6,0.34
ST3723,20030315,36.3,14.7,0.15
ST3723,20030322,51.1,37,0.36
ST3723,20030329,51.6,33.4,0.59
ST3723,20030405,45.6,29.3,0.01
ST3723,20030412,55.7,31.6,0
ST3723,20030419,60.9,42.7,2.25
ST3723,20030426,64,42.7,0.12
ST3723,20030503,65.1,47,0.02
ST3723,20030510,60,48,2.49
ST3723,20030517,68.1,48,2.15
ST3723,20030524,64.6,47.1,1.29
ST3723,20030531,76,51,0.21
ST3723,20030607,70.6,53.4,1.04
ST3723,20030614,74.7,56.6,0.01
ST3723,20030621,84.9,61.9,0
ST3723,20030628,79.7,62,3.61
ST3723,20030705,85.9,65,0.85
ST3723,20030712,77.3,63.3,0.19
ST3723,20030719,81.7,63.7,0.61
ST3723,20030726,82.6,64.4,0.2
ST3723,20030802,84.9,65.9,0.2
ST3723,20030809,81.6,63.3,0.22
ST3723,20030816,88.1,66.7,0
ST3723,20030823,88.7,68.6,0.88
ST3723,20030830,85.3,64.7,0.02
ST3723,20030906,80.4,56.9,0
ST3723,20030913,83.6,63,1.47
ST3723,20030920,74.9,51.4,0.54
ST3723,20030927,60.4,45.6,0.15
ST3723,20031004,54.1,36.6,0.04
ST3723,20031011,75.6,52.1,0.48
ST3723,20031018,61.1,40.7,0
ST3723,20031025,63,42.7,0.01
ST3723,20031101,40.3,33,0.13
ST3723,20031108,32.6,22,0.17
ST3723,20031115,44.3,30.1,0.25
ST3723,20031122,45.7,33.9,0.03
ST3723,20031129,31,15.7,0.26
ST3723,20031206,35.4,26,0.08
ST3723,20031213,26.4,12.9,0.41
ST3723,20031220,28.4,17.3,0.11
ST3723,20031227,35.3,21.9,0.01
ST3723,20040103,31,16,0.01
ST3723,20040110,16.4,6.1,0
ST3723,20040117,32,14.1,0
ST3723,20040124,13.4,-2.6,0.05
ST3723,20040131,7.3,-6.7,0.18
ST3723,20040207,20.7,4.9,0.7
ST3723,20040214,22,7.7,0.07
ST3723,20040221,30.7,16.9,0.15
ST3723,20040228,38.1,26.3,0.08
ST3723,20040306,39.4,30.7,0.8
ST3723,20040313,38,19.3,0.31
ST3723,20040320,42.1,26.3,0.14
ST3723,20040327,54.7,33,0.93
ST3723,20040403,53.3,31.7,0.02
ST3723,20040410,57.3,35.9,0
ST3723,20040417,62.6,37.3,0
ST3723,20040424,62.1,41.6,1.81
ST3723,20040501,65.6,40.9,0.25
ST3723,20040508,66.9,43.7,0.04
ST3723,20040515,67.6,46.6,1.14
ST3723,20040522,67.7,50.7,1.46
ST3723,20040529,62,47.3,3
ST3723,20040605,71.4,53.3,1.38
ST3723,20040612,77.1,59.7,2.12
ST3723,20040619,74.3,58.4,0
ST3723,20040626,71.9,52.6,0.27
ST3723,20040703,81.4,61.6,0.6
ST3723,20040710,75.3,59.6,0.91
ST3723,20040717,82.4,66.6,0.95
ST3723,20040724,84.3,65,0.05
ST3723,20040731,80.7,60.3,0.89
ST3723,20040807,80,62.7,0.25
ST3723,20040814,71.4,53.3,0.02
ST3723,20040821,73.4,52.1,0.34
ST3723,20040828,77.6,59.9,0.37
ST3723,20040904,82.6,62,0.21
ST3723,20040911,77,58.9,1.12
ST3723,20040918,76,58.1,2.64
ST3723,20040925,76.9,59.3,0.45
ST3723,20041002,68.4,43.6,0.38
ST3723,20041009,67.7,45,0.28
ST3723,20041016,53.4,40,0.29
ST3723,20041023,53,41.4,0.24
ST3723,20041030,58.7,44.6,1.13
ST3723,20041106,52,36.1,0.09
ST3723,20041113,47.6,28.1,0
ST3723,20041120,48.6,35.3,0.63
ST3723,20041127,37.3,27,0.21
ST3723,20041204,36,21.6,0.04
ST3723,20041211,36.9,29.7,0.2
ST3723,20041218,32.9,12.1,0
ST3723,20041225,14.4,-1.7,0.04
ST3723,20050101,31.7,15.3,0.5
ST3723,20050108,17.9,5.6,0
ST3723,20050115,17.9,2.9,0.1
ST3723,20050122,20.6,4.4,0.75
ST3723,20050129,31.3,13.9,0
ST3723,20050205,42.6,30.6,0.02
ST3723,20050212,34.6,17,0.02
ST3723,20050219,29.9,16.7,0.68
ST3723,20050226,29.9,13.6,0.17
ST3723,20050305,32.9,16.9,0.09
ST3723,20050312,36.4,18,0.12
ST3723,20050319,32.1,17.7,0.34
ST3723,20050326,44.4,26.1,0
ST3723,20050402,59.3,36.4,0.91
ST3723,20050409,69.3,44.6,0
ST3723,20050416,65.4,46.9,1.88
ST3723,20050423,64.4,45.7,0.21
ST3723,20050430,49.9,35,0.21
ST3723,20050507,62.3,41,0.01
ST3723,20050514,60,47.6,1.59
ST3723,20050521,63.7,50,0.87
ST3723,20050528,69,52.3,0.29
ST3723,20050604,76.1,58,0.41
ST3723,20050611,82.3,64.3,1.59
ST3723,20050618,80.1,59.3,0.37
ST3723,20050625,87.4,67.9,0.61
ST3723,20050702,81.7,64.7,1.28
ST3723,20050709,82.1,64.6,0.17
ST3723,20050716,93.6,73.6,0
ST3723,20050723,90,68.6,1.21
ST3723,20050730,82.4,62.9,1.56
ST3723,20050806,88,67.3,1.48
ST3723,20050813,81.9,65.4,1.37
ST3723,20050820,79.7,61.3,0.33
ST3723,20050827,76.9,58.4,2.04
ST3723,20050903,77.3,57.9,0.94
ST3723,20050910,80.9,63.4,0.82
ST3723,20050917,76.6,58.6,0.66
ST3723,20050924,75.6,56.1,1.12
ST3723,20051001,71.1,49.6,0.9
ST3723,20051008,65.9,50,4.89
ST3723,20051015,62.9,45.1,0.22
ST3723,20051022,61.4,40.7,0.21
ST3723,20051029,54.3,35.7,0.04
ST3723,20051105,55.9,38.7,0.21
ST3723,20051112,57.3,36.7,0.09
ST3723,20051119,38.4,24,0.5
ST3723,20051126,32.7,21.7,0.14
ST3723,20051203,29.6,17.7,0.77
ST3723,20051210,18.7,2.6,0.01
ST3723,20051217,25.1,15.1,0.42
ST3723,20051224,25.3,11,0.1
ST3723,20051231,33,29.7,0.35
ST3723,20060107,33.1,27.3,0.22
ST3723,20060114,34.7,21.9,0.03
ST3723,20060121,30.3,20.6,0.09
ST3723,20060128,39.1,20,0.15
ST3723,20060204,33.9,20.4,0.35
ST3723,20060211,28,13.6,0.14
ST3723,20060218,21.1,3.3,0.05
ST3723,20060225,30.9,11.1,0
ST3723,20060304,37.6,22.6,0
ST3723,20060311,43.7,30,0.22
ST3723,20060318,34,16.3,1.51
ST3723,20060325,38.9,25.6,0.04
ST3723,20060401,49.7,35.1,0.24
ST3723,20060408,53.7,35,3.64
ST3723,20060415,73.6,49.6,0
ST3723,20060422,64.9,46.3,0.36
ST3723,20060429,64,44,1.16
ST3723,20060506,62.3,47.7,1.28
ST3723,20060513,62.7,48.1,0.8
ST3723,20060520,69,49.1,0.08
ST3723,20060527,78.1,55.9,0.31
ST3723,20060603,87.1,65.4,0.07
ST3723,20060610,79.7,60.9,1.05
ST3723,20060617,81,60.6,1.24
ST3723,20060624,80.3,63,0.21
ST3723,20060701,82.6,61.1,0.24
ST3723,20060708,86.3,65.9,0
ST3723,20060715,90.3,67.9,0.14
ST3723,20060722,86.9,68.7,0.76
ST3723,20060729,93.1,72.1,0.3
ST3723,20060805,89.3,71,3.83
ST3723,20060812,82.9,66.3,0.55
ST3723,20060819,79,62.4,0.53
ST3723,20060826,78.7,61.4,2.02
ST3723,20060902,77.4,60.1,0.45
ST3723,20060909,74.7,57.3,0.63
ST3723,20060916,71.6,53.9,0.23
ST3723,20060923,59.3,46.7,1.09
ST3723,20060930,63.7,45.3,0.1
ST3723,20061007,73.9,50,0.02
ST3723,20061014,50.6,35.4,0.15
ST3723,20061021,49,35.1,0.24
ST3723,20061028,47.6,30.3,0
ST3723,20061104,45,25.4,0
ST3723,20061111,53.3,35.4,0.06
ST3723,20061118,38.7,28.4,0.08
ST3723,20061125,50.6,28.1,0
ST3723,20061202,35.6,18.9,0.78
ST3723,20061209,27.9,7.7,0
ST3723,20061216,43,29.9,0.1
ST3723,20061223,35.9,27.1,0.78
ST3723,20061230,38.9,27.9,0.27
ST3723,20070106,38,26.7,0.98
ST3723,20070113,28.7,12.9,0
ST3723,20070120,20.6,4.9,0.23
ST3723,20070127,27.7,14.9,0.07
ST3723,20070203,12.1,-2.1,0.01
ST3723,20070210,5,-10.6,0.11
ST3723,20070217,19.3,4.3,0
ST3723,20070224,35.6,21,0.53
ST3723,20070303,31,21.9,1.6
ST3723,20070310,35,17.4,0
ST3723,20070317,47.3,29.1,0
ST3723,20070324,52.7,32.1,0.13
ST3723,20070331,61.1,45.7,2.44
ST3723,20070407,38.3,23,0.16
ST3723,20070414,45.7,26.9,0.42
ST3723,20070421,70.1,43.7,0
ST3723,20070428,69.7,48.7,0.31
ST3723,20070505,70.9,52.3,0.4
ST3723,20070512,75.4,54.1,0.2
ST3723,20070519,78.9,51,0.1
ST3723,20070526,73.7,52.3,0.77
ST3723,20070602,77.6,59.1,1.03
ST3723,20070609,76.7,55.7,0.23
ST3723,20070616,90.1,68.4,0.03
ST3723,20070623,83.3,64,1.22
ST3723,20070630,83.1,63.1,0.28
ST3723,20070707,87.9,66,0.2
ST3723,20070714,81.3,62.3,1.53
ST3723,20070721,84,63.9,0.76
ST3723,20070728,88.4,71.6,0.8
ST3723,20070804,87,67,0.15
ST3723,20070811,88.4,68.1,1.73
ST3723,20070818,78.1,63.7,3.55
ST3723,20070825,72.1,61.7,2.53
ST3723,20070901,79,61,1.36
ST3723,20070908,84,64.4,1.23
ST3723,20070915,63.1,45.6,0.02
ST3723,20070922,77.4,55.3,3.03
ST3723,20070929,73.6,52.6,0.7
ST3723,20071006,74.3,58.4,2.58
ST3723,20071013,59.1,46.4,0.44
ST3723,20071020,59.3,48.1,1.66
ST3723,20071027,56.4,39,0.01
ST3723,20071103,59.3,37.4,0
ST3723,20071110,44.7,29.7,0.01
ST3723,20071117,49.4,33.4,0
ST3723,20071124,36.7,25.7,0.06
ST3723,20071201,29.9,14,0.48
ST3723,20071208,19.9,2.9,0.23
ST3723,20071215,20,3.1,0
ST3723,20071222,29.9,17.3,0.37
ST3723,20071229,23.4,14.6,0.4
ST3723,20080105,22.9,7.7,0
ST3723,20080112,33.4,22.7,0.05
ST3723,20080119,15.3,-0.6,0
ST3723,20080126,10.9,-3.9,0.09
ST3723,20080202,26.3,3.7,0.01
ST3723,20080209,26.4,13,0.19
ST3723,20080216,15,0,0.11
ST3723,20080223,19.4,0.6,0.02
ST3723,20080301,31.3,14.7,0.08
ST3723,20080308,24,6.1,0.13
ST3723,20080315,39.6,23,0.02
ST3723,20080322,38.6,27,1
ST3723,20080329,41.1,23.3,0.1
ST3723,20080405,50.6,31.7,0.74
ST3723,20080412,41.4,32.4,1.37
ST3723,20080419,55.4,37,0.27
ST3723,20080426,63.6,41.3,1.46
ST3723,20080503,54.1,35,1.34
ST3723,20080510,65.6,45.1,0.5
ST3723,20080517,67.9,45.3,0.02
ST3723,20080524,66.3,44.7,0.03
ST3723,20080531,70,51.3,0.64
ST3723,20080607,73.7,58.7,1.32
ST3723,20080614,74.6,58.6,1.18
ST3723,20080621,79.9,57.6,0.01
ST3723,20080628,82.3,63,0.19
ST3723,20080705,83,61,0
ST3723,20080712,85.7,65.1,1.64
ST3723,20080719,85.3,66.9,0.26
ST3723,20080726,85,66.1,0.1
ST3723,20080802,87.3,67,0.13
ST3723,20080809,84.1,65.3,0.22
ST3723,20080816,81.1,60,0.97
ST3723,20080823,84.7,65.4,0
ST3723,20080830,79.9,57,2.16
ST3723,20080906,75.1,56,0.11
ST3723,20080913,69.6,52.9,0.77
ST3723,20080920,75.3,54.9,0.23
ST3723,20080927,77.6,58,0.64
ST3723,20081004,62,43.6,0.03
ST3723,20081011,67.3,47.4,1.26
ST3723,20081018,59.7,42.6,0.44
ST3723,20081025,55.3,40.6,0.21
ST3723,20081101,54.4,33.3,0.05
